Sleutel;Datum Verzoek Inschr;Ingangsdatum;Collegejaar;Datum intrekking vooraanmelding;Inschrijfstatus;Faculteit;Examentype;Croho;Croho groepeernaam;Opleiding;Hoofdopleiding;Eerstejaars croho jaar;Is eerstejaars croho opleiding;Is hogerejaars;BBC ontvangen;Type vooropleiding;Nationaliteit;EER;Geslacht;Geverifieerd adres postcode;Geverifieerd adres plaats;Geverifieerd adres land;Studieadres postcode;Studieadres land;School code eerste vooropleiding;School eerste vooropleiding;Plaats code eerste vooropleiding;Land code eerste vooropleiding;Aantal studenten
1799;30-05-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;3314AA;Nijmegen;NL;7801BB;NL;32026;Demo School;0268;6030;1
1800;06-09-2022;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;1666AA;Nijmegen;NL;3185BB;NL;23102;Demo School;0268;6030;1
1801;26-06-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;8978AA;Nijmegen;NL;2322BB;NL;10832;Demo School;0268;6030;1
1802;09-10-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;8798AA;Nijmegen;NL;3079BB;NL;37021;Demo School;0268;6030;1
1803;29-10-2021;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;4919AA;Nijmegen;NL;3859BB;NL;90024;Demo School;0268;6030;1
1804;26-03-2022;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;5934AA;Nijmegen;NL;6699BB;NL;64891;Demo School;0268;6030;1
1805;19-10-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;6929AA;Nijmegen;NL;9842BB;NL;76524;Demo School;0268;6030;1
1806;25-12-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;1869AA;Nijmegen;NL;4173BB;NL;24769;Demo School;0268;6030;1
1807;04-08-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;1706AA;Nijmegen;NL;1885BB;NL;94523;Demo School;0268;6030;1
1808;07-04-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;8424AA;Nijmegen;NL;1709BB;NL;23686;Demo School;0268;6030;1
1809;30-08-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;8947AA;Nijmegen;NL;9436BB;NL;25212;Demo School;0268;6030;1
1810;23-10-2021;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;7865AA;Nijmegen;NL;4256BB;NL;98716;Demo School;0268;6030;1
1811;17-04-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;4731AA;Nijmegen;NL;2606BB;NL;41079;Demo School;0268;6030;1
1812;31-03-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;8716AA;Nijmegen;NL;8936BB;NL;17122;Demo School;0268;6030;1
1813;08-03-2022;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;7346AA;Nijmegen;NL;7119BB;NL;27878;Demo School;0268;6030;1
1814;02-04-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;4313AA;Nijmegen;NL;6503BB;NL;26673;Demo School;0268;6030;1
1815;29-11-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;2820AA;Nijmegen;NL;8627BB;NL;70106;Demo School;0268;6030;1
1816;31-05-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;3784AA;Nijmegen;NL;4763BB;NL;21334;Demo School;0268;6030;1
1817;25-08-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;8581AA;Nijmegen;NL;5573BB;NL;11901;Demo School;0268;6030;1
1818;19-04-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;4643AA;Nijmegen;NL;3440BB;NL;85196;Demo School;0268;6030;1
1819;04-07-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;9261AA;Nijmegen;NL;1550BB;NL;65797;Demo School;0268;6030;1
1820;07-08-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;9114AA;Nijmegen;NL;4940BB;NL;20890;Demo School;0268;6030;1
1821;08-01-2022;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;3174AA;Nijmegen;NL;6872BB;NL;48769;Demo School;0268;6030;1
1822;04-10-2021;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;3650AA;Nijmegen;NL;8524BB;NL;84760;Demo School;0268;6030;1
1823;13-01-2022;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;7641AA;Nijmegen;NL;4030BB;NL;58551;Demo School;0268;6030;1
1824;09-01-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;6454AA;Nijmegen;NL;9698BB;NL;14287;Demo School;0268;6030;1
1825;22-12-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;6500AA;Nijmegen;NL;1898BB;NL;77467;Demo School;0268;6030;1
1826;13-06-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;6989AA;Nijmegen;NL;8624BB;NL;91151;Demo School;0268;6030;1
1827;02-11-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;3267AA;Nijmegen;NL;6487BB;NL;41278;Demo School;0268;6030;1
1828;06-08-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;6250AA;Nijmegen;NL;6778BB;NL;45043;Demo School;0268;6030;1
1829;13-07-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;7108AA;Nijmegen;NL;6656BB;NL;69298;Demo School;0268;6030;1
1830;28-08-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;9714AA;Nijmegen;NL;9730BB;NL;48307;Demo School;0268;6030;1
1831;19-06-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;8501AA;Nijmegen;NL;2430BB;NL;20508;Demo School;0268;6030;1
1832;23-03-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;3699AA;Nijmegen;NL;5521BB;NL;24683;Demo School;0268;6030;1
1833;09-08-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;5803AA;Nijmegen;NL;7824BB;NL;99443;Demo School;0268;6030;1
1834;03-03-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;8272AA;Nijmegen;NL;1351BB;NL;48209;Demo School;0268;6030;1
1835;03-10-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;7745AA;Nijmegen;NL;6616BB;NL;95951;Demo School;0268;6030;1
1836;26-05-2022;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;5982AA;Nijmegen;NL;3161BB;NL;50172;Demo School;0268;6030;1
1837;26-10-2021;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;5720AA;Nijmegen;NL;1775BB;NL;29443;Demo School;0268;6030;1
1838;26-07-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;3986AA;Nijmegen;NL;3873BB;NL;97340;Demo School;0268;6030;1
1839;15-03-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;6187AA;Nijmegen;NL;3072BB;NL;67788;Demo School;0268;6030;1
1840;12-10-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;6633AA;Nijmegen;NL;3423BB;NL;58878;Demo School;0268;6030;1
1841;18-03-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;1408AA;Nijmegen;NL;7628BB;NL;75459;Demo School;0268;6030;1
1842;27-07-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;9948AA;Nijmegen;NL;9313BB;NL;53421;Demo School;0268;6030;1
1843;12-05-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;M;8243AA;Nijmegen;NL;6549BB;NL;24721;Demo School;0268;6030;1
1844;18-01-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;1406AA;Nijmegen;NL;7580BB;NL;90939;Demo School;0268;6030;1
1845;20-07-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Nederlandse;N;V;1901AA;Nijmegen;NL;4197BB;NL;86471;Demo School;0268;6030;1
1846;03-05-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;9821AA;Nijmegen;DE;8298BB;NL;98744;Demo School;0268;6030;1
1847;11-02-2022;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;9035AA;Nijmegen;DE;6206BB;NL;89058;Demo School;0268;6030;1
1848;29-01-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;3423AA;Nijmegen;DE;8006BB;NL;58448;Demo School;0268;6030;1
1849;05-01-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;6047AA;Nijmegen;DE;8300BB;NL;83535;Demo School;0268;6030;1
1850;16-12-2021;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;5728AA;Nijmegen;DE;3683BB;NL;65552;Demo School;0268;6030;1
1851;05-07-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;4404AA;Nijmegen;DE;5968BB;NL;72208;Demo School;0268;6030;1
1852;24-08-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;2449AA;Nijmegen;DE;1108BB;NL;63668;Demo School;0268;6030;1
1853;05-05-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;3243AA;Nijmegen;DE;4264BB;NL;34380;Demo School;0268;6030;1
1854;13-05-2022;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;5947AA;Nijmegen;DE;5979BB;NL;74762;Demo School;0268;6030;1
1855;26-07-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;3523AA;Nijmegen;DE;5303BB;NL;49343;Demo School;0268;6030;1
1856;01-08-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;3938AA;Nijmegen;DE;9059BB;NL;94513;Demo School;0268;6030;1
1857;10-10-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;2093AA;Nijmegen;DE;6927BB;NL;86161;Demo School;0268;6030;1
1858;17-07-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;2959AA;Nijmegen;DE;7114BB;NL;77177;Demo School;0268;6030;1
1859;16-01-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;1958AA;Nijmegen;DE;3394BB;NL;51901;Demo School;0268;6030;1
1860;02-03-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;5467AA;Nijmegen;DE;6917BB;NL;64986;Demo School;0268;6030;1
1861;06-06-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;9677AA;Nijmegen;DE;2258BB;NL;77353;Demo School;0268;6030;1
1862;07-12-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;9908AA;Nijmegen;DE;6285BB;NL;51446;Demo School;0268;6030;1
1863;18-05-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;9755AA;Nijmegen;DE;6761BB;NL;28837;Demo School;0268;6030;1
1864;24-11-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;7750AA;Nijmegen;DE;6575BB;NL;31368;Demo School;0268;6030;1
1865;15-10-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;9612AA;Nijmegen;DE;9717BB;NL;82235;Demo School;0268;6030;1
1866;24-02-2022;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;2909AA;Nijmegen;DE;3150BB;NL;12277;Demo School;0268;6030;1
1867;21-05-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;8240AA;Nijmegen;DE;9570BB;NL;54832;Demo School;0268;6030;1
1868;25-10-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;3108AA;Nijmegen;DE;3332BB;NL;39697;Demo School;0268;6030;1
1869;05-04-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;2830AA;Nijmegen;DE;2273BB;NL;12464;Demo School;0268;6030;1
1870;11-07-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;1537AA;Nijmegen;DE;9412BB;NL;87748;Demo School;0268;6030;1
1871;06-10-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;5942AA;Nijmegen;DE;1168BB;NL;22648;Demo School;0268;6030;1
1872;08-04-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;6759AA;Nijmegen;DE;1479BB;NL;21898;Demo School;0268;6030;1
1873;15-12-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;3630AA;Nijmegen;DE;9202BB;NL;90341;Demo School;0268;6030;1
1874;29-11-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;9664AA;Nijmegen;DE;4555BB;NL;35106;Demo School;0268;6030;1
1875;20-03-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;4506AA;Nijmegen;DE;9260BB;NL;72221;Demo School;0268;6030;1
1876;24-03-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;6813AA;Nijmegen;DE;7219BB;NL;65586;Demo School;0268;6030;1
1877;21-10-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;3025AA;Nijmegen;DE;8633BB;NL;24459;Demo School;0268;6030;1
1878;14-08-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;1665AA;Nijmegen;DE;2347BB;NL;53006;Demo School;0268;6030;1
1879;22-06-2022;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;8273AA;Nijmegen;DE;4700BB;NL;82602;Demo School;0268;6030;1
1880;12-07-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;7020AA;Nijmegen;DE;3937BB;NL;11675;Demo School;0268;6030;1
1881;13-08-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;8177AA;Nijmegen;DE;9563BB;NL;96317;Demo School;0268;6030;1
1882;22-02-2022;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;2666AA;Nijmegen;DE;3764BB;NL;18481;Demo School;0268;6030;1
1883;30-03-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;3011AA;Nijmegen;DE;4815BB;NL;65666;Demo School;0268;6030;1
1884;08-05-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;6834AA;Nijmegen;DE;8795BB;NL;97382;Demo School;0268;6030;1
1885;30-06-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;8448AA;Nijmegen;DE;2770BB;NL;26015;Demo School;0268;6030;1
1886;16-11-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;2631AA;Nijmegen;DE;1865BB;NL;18942;Demo School;0268;6030;1
1887;11-01-2022;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;3502AA;Nijmegen;DE;5960BB;NL;91522;Demo School;0268;6030;1
1888;05-02-2022;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;4308AA;Nijmegen;DE;5809BB;NL;96781;Demo School;0268;6030;1
1889;17-08-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;1517AA;Nijmegen;DE;8051BB;NL;25615;Demo School;0268;6030;1
1890;29-05-2022;01-09-2022;2022;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;8531AA;Nijmegen;DE;1589BB;NL;14306;Demo School;0268;6030;1
1891;12-12-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;9052AA;Nijmegen;DE;8056BB;NL;27627;Demo School;0268;6030;1
1892;23-06-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;9837AA;Nijmegen;DE;8697BB;NL;72378;Demo School;0268;6030;1
1893;18-03-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;5315AA;Nijmegen;DE;9105BB;NL;87469;Demo School;0268;6030;1
1894;12-06-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;2006AA;Nijmegen;DE;1461BB;NL;87393;Demo School;0268;6030;1
1895;29-12-2021;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;6591AA;Nijmegen;DE;7235BB;NL;22759;Demo School;0268;6030;1
1896;09-06-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;M;5001AA;Nijmegen;DE;5056BB;NL;40752;Demo School;0268;6030;1
1897;12-02-2022;01-09-2022;2022;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2022;1;0;0;VWO;Duitse;J;V;2875AA;Nijmegen;DE;6531BB;NL;32253;Demo School;0268;6030;1
1898;01-11-2021;01-09-2022;2022;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2022;1;0;0;VWO;Nederlandse;N;V;9433AA;Nijmegen;NL;7900BB;NL;44946;Demo School;0268;6030;1
1899;19-11-2021;01-09-2022;2022;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2022;1;0;0;VWO;Nederlandse;N;V;7188AA;Nijmegen;NL;7394BB;NL;52260;Demo School;0268;6030;1
1900;08-08-2022;01-09-2022;2022;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2022;1;0;0;VWO;Nederlandse;N;V;9138AA;Nijmegen;NL;9237BB;NL;97475;Demo School;0268;6030;1
